DOEID,REGIONC,DIVISION,METROMICRO,UATYP10,TYPEHUQ,KWH,KWHSPH,KWHCOL,KWHWTH,KWHRFG,KWHRFG1,KWHRFG2,KWHFRZ,KWHCOK,KWHMICRO,KWHCW,KWHCDR,KWHDWH,KWHLGT,KWHTVREL,KWHTV1,KWHTV2,KWHAHUHEAT,KWHAHUCOL,KWHEVAPCOL,KWHCFAN,KWHDHUM,KWHHUM,KWHPLPMP,KWHHTBPMP,KWHHTBHEAT,KWHNEC,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELRFG1,BTUELRFG2,BTUELFRZ,BTUELCOK,BTUELMICRO,BTUELCW,BTUELCDR,BTUELDWH,BTUELLGT,BTUELTVREL,BTUELTV1,BTUELTV2,BTUELAHUHEAT,BTUELAHUCOL,BTUELEVAPCOL,BTUELCFAN,BTUELDHUM,BTUELHUM,BTUELPLPMP,BTUELHTBPMP,BTUELHTBHEAT,BTUELNEC,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELRFG1,DOLELRFG2,DOLELFRZ,DOLELCOK,DOLELMICRO,DOLELCW,DOLELCDR,DOLELDWH,DOLELLGT,DOLELTVREL,DOLELTV1,DOLELTV2,DOLELAHUHEAT,DOLELAHUCOL,DOLELEVAPCOL,DOLELCFAN,DOLELDHUM,DOLELHUM,DOLELPLPMP,DOLELHTBPMP,DOLELHTBHEAT,DOLELNEC
11893,4,8,METRO,U,2,11346.993,0,0,0,754.519,754.519,0,0,355.548,199.301,162.201,1644.568,125.116,3673.898,941.998,313.903,313.903,692.422,0,1243.15,440.026,0,0,0,0,0,1114.245,38715.939,0,0,0,2574.419,2574.419,0,0,1213.131,680.015,553.429,5611.267,426.896,12535.341,3214.096,1071.037,1071.037,2362.543,0,4241.629,1501.369,0,0,0,0,0,3801.805,1431.21,0,0,0,95.17,95.17,0,0,44.85,25.14,20.46,207.43,15.78,463.39,118.81,39.53,39.53,87.34,0,156.8,55.5,0,0,0,0,0,140.54
11894,1,2,METRO,U,4,3363,0,1124.459,0,0,0,0,0,0,30.115,40.082,0,0,584.475,679.418,521.879,115.015,60.016,0,0,0,0,0,0,0,0,844.434,11475,0,3836.654,0,0,0,0,0,0,102.752,136.76,0,0,1994.229,2318.174,1780.651,392.431,204.775,0,0,0,0,0,0,0,0,2881.209,571,0,190.92,0,0,0,0,0,0,5.11,6.81,0,0,99.24,115.36,88.61,19.53,10.19,0,0,0,0,0,0,0,0,143.38
11895,3,7,METRO,R,2,5944.629,0,0,0,819.198,819.198,0,0,70.69,0,15.518,179.58,0,693.916,175.178,138.155,36.758,120.722,0,0,33.566,0,0,0,0,0,3836.261,20283.073,0,0,0,2795.104,2795.104,0,0,241.194,0,52.949,612.727,0,2367.64,597.708,471.385,125.418,411.903,0,0,114.527,0,0,0,0,0,13089.322,564.38,0,0,0,77.77,77.77,0,0,6.71,0,1.47,17.05,0,65.88,16.63,13.12,3.49,11.46,0,0,3.19,0,0,0,0,0,364.21
11896,1,2,METRO,U,3,7918.792,0,1308.962,2933.134,770.57,770.57,0,0,0,282.959,30.51,0,0,330.311,1129.219,899.99,138.292,281.919,0,0,81.96,0,0,0,0,0,769.248,27018.919,0,4466.177,10007.852,2629.184,2629.184,0,0,0,965.455,104.099,0,0,1127.023,3852.897,3070.766,471.852,961.909,0,0,279.648,0,0,0,0,0,2624.675,1201.78,0,198.65,445.14,116.94,116.94,0,0,0,42.94,4.63,0,0,50.13,171.37,136.59,20.99,42.79,0,0,12.44,0,0,0,0,0,116.74
11897,3,5,METRO,U,5,13802.004,858.762,1885.935,7072.377,725.775,725.775,0,0,196.771,48.877,0,0,0,234.01,769.786,275.062,117.421,13.361,78.949,0,590.259,0,0,0,0,0,1327.142,47092.437,2930.096,6434.809,24130.949,2476.345,2476.345,0,0,671.384,166.768,0,0,0,798.441,2626.51,938.512,400.64,45.587,269.376,0,2013.963,0,0,0,0,0,4528.21,2156.71,134.19,294.7,1105.14,113.41,113.41,0,0,30.75,7.64,0,0,0,36.57,120.29,42.98,18.35,2.09,12.34,0,92.23,0,0,0,0,0,207.38
11898,3,5,MICRO,R,2,20213.639,0,3797.692,5870.143,874.479,874.479,0,306.144,68.13,0,50.867,178.104,0,148.12,533.602,69.948,145.97,853.984,188.933,0,36.838,0,0,0,0,0,7306.604,68968.938,0,12957.726,20028.928,2983.724,2983.724,0,1044.562,232.458,0,173.559,607.69,0,505.385,1820.651,238.663,498.05,2913.792,644.639,0,125.69,0,0,0,0,0,24930.133,3057.34,0,574.41,887.87,132.27,132.27,0,46.3,10.3,0,7.69,26.94,0,22.4,80.71,10.57,22.06,129.17,28.58,0,5.57,0,0,0,0,0,1105.14
11899,3,6,MICRO,R,1,22172.69,5773.201,0,8126.35,764.175,263.646,500.529,509.661,250.029,59.523,103.096,1304.747,440.465,1693.773,2249.812,702.124,702.926,0,0,0,93.99,0,0,0,0,0,803.868,75653.219,19698.162,0,27727.107,2607.366,899.56,1707.806,1738.963,853.097,203.093,351.763,4451.796,1502.866,5779.152,7676.36,2395.647,2398.384,0,0,0,320.694,0,0,0,0,0,2742.799,2806.64,730.78,0,1028.64,96.73,33.37,63.36,64.51,31.65,7.53,13.05,165.16,55.75,214.4,284.78,88.88,88.98,0,0,0,11.9,0,0,0,0,0,101.75
11900,3,6,METRO,U,2,12114.152,3553.115,1824.977,1604.565,217.507,217.507,0,463.386,72.722,49.61,25.586,329.98,0,1326.499,1245.111,441.686,76.842,59.88,82.52,0,524.165,0,0,0,0,0,734.528,41333.485,12123.229,6226.82,5474.775,742.132,742.132,0,1581.074,248.128,169.269,87.299,1125.892,0,4526.016,4248.318,1507.033,262.185,204.312,281.559,0,1788.452,0,0,0,0,0,2506.208,1354.28,397.21,204.02,179.38,24.32,24.32,0,51.8,8.13,5.55,2.86,36.89,0,148.29,139.2,49.38,8.59,6.69,9.23,0,58.6,0,0,0,0,0,82.12
11901,4,10,METRO,U,5,5997.774,0,750.848,0,536.924,536.924,0,0,0,40.627,101.163,1318.098,0,2129.065,409.84,160.964,36.829,0,0,0,0,0,0,0,0,0,711.21,20464.406,0,2561.892,0,1831.984,1831.984,0,0,0,138.619,345.167,4497.35,0,7264.369,1398.374,549.209,125.661,0,0,0,0,0,0,0,0,0,2426.649,1015.01,0,127.07,0,90.86,90.86,0,0,0,6.88,17.12,223.06,0,360.3,69.36,27.24,6.23,0,0,0,0,0,0,0,0,0,120.36
11902,3,5,METRO,R,2,20728.655,9430.7,1073.34,5013.82,927.768,927.768,0,290.465,467.528,138.315,25.181,645.547,463.092,686.001,641.263,225.002,159.704,0,0,0,508.322,0,0,0,0,0,417.313,70726.171,32177.548,3662.235,17107.152,3165.545,3165.545,0,991.065,1595.207,471.93,85.918,2202.606,1580.071,2340.637,2187.989,767.707,544.91,0,0,0,1734.394,0,0,0,0,0,1423.873,2238.82,1018.57,115.93,541.52,100.2,100.2,0,31.37,50.5,14.94,2.72,69.72,50.02,74.09,69.26,24.28,17.23,0,0,0,54.9,0,0,0,0,0,45.07
11903,4,10,METRO,R,3,19061.532,1361.509,395.635,7231.653,810.686,556.84,253.845,748.08,466.68,190.149,47.851,964.987,209.543,2212.931,300.738,84.38,15.77,0,20.699,0,0,0,352.911,0,0,0,3747.478,65037.946,4645.469,1349.907,24674.402,2766.06,1899.939,866.12,2552.447,1592.313,648.787,163.269,3292.537,714.962,7550.522,1026.118,287.905,53.807,0,70.626,0,0,0,1204.133,0,0,0,12786.395,1820.43,130.03,37.78,690.64,77.42,53.18,24.24,71.44,44.57,18.16,4.57,92.16,20.01,211.34,28.72,8.05,1.5,0,1.98,0,0,0,33.7,0,0,0,357.89
11904,2,3,METRO,R,2,11425.742,1106.043,643.649,0,1843.483,751.049,1092.434,591.586,0,296.069,127.174,0,66.168,233.439,422.507,101.947,36.332,295.274,38.653,0,563.877,2001.273,0,571.134,0,0,2625.413,38984.632,3773.82,2196.131,0,6289.965,2562.58,3727.385,2018.492,0,1010.189,433.916,0,225.764,796.493,1441.593,347.843,123.965,1007.475,131.882,0,1923.949,6828.343,0,1948.71,0,0,8957.91,1672.88,161.94,94.24,0,269.91,109.96,159.95,86.62,0,43.35,18.62,0,9.69,34.18,61.86,14.9,5.31,43.23,5.66,0,82.56,293.01,0,83.62,0,0,384.39
11905,1,1,MICRO,C,2,5980.805,0,644.518,1560.015,452.452,215.745,236.707,0,299.535,67.876,29.336,303.818,0,669.412,615.754,175.241,35.921,38.562,0,0,136.824,472.314,0,0,0,0,690.388,20406.507,0,2199.097,5322.771,1543.767,736.122,807.645,0,1022.013,231.592,100.096,1036.628,0,2284.032,2100.953,597.922,122.562,131.575,0,0,466.844,1611.536,0,0,0,0,2355.603,1344.65,0,144.91,350.74,101.72,48.51,53.22,0,67.34,15.26,6.6,68.31,0,150.5,138.44,39.28,8.05,8.67,0,0,30.76,106.19,0,0,0,0,155.22
11906,1,2,METRO,U,5,3096.557,0,455.091,0,435.373,435.373,0,0,0,77.483,0,0,0,528.799,939.813,189.681,159.561,29.717,0,0,0,0,0,0,0,0,630.281,10565.453,0,1552.77,0,1485.494,1485.494,0,0,0,264.373,0,0,0,1804.262,3206.641,647.192,544.422,101.396,0,0,0,0,0,0,0,0,2150.518,513.11,0,75.41,0,72.14,72.14,0,0,0,12.84,0,0,0,87.62,155.73,31.43,26.44,4.92,0,0,0,0,0,0,0,0,104.44
11907,3,5,METRO,R,2,13465.935,1645.895,3780.229,2250.898,772.188,772.188,0,440.438,235.47,139.098,102.209,817.916,153.279,1238.398,1031.432,52.651,228.108,27.197,194.84,0,17.469,0,0,0,0,0,618.978,45945.772,5615.794,12898.143,7680.065,2634.706,2634.706,0,1502.776,803.425,474.602,348.738,2790.728,522.989,4225.413,3519.247,179.645,778.304,92.797,664.795,0,59.603,0,0,0,0,0,2111.952,1936.99,236.75,543.76,323.78,111.07,111.07,0,63.35,33.87,20.01,14.7,117.65,22.05,178.14,148.37,7.57,32.81,3.91,28.03,0,2.51,0,0,0,0,0,89.04
11908,4,10,METRO,U,2,3102.352,0,0,0,1591.554,1000.746,590.808,0,0,48.774,19.731,0,0,326.029,528.14,228.581,141.04,101.13,0,0,39.753,0,0,0,0,0,447.242,10585.226,0,0,0,5430.382,3414.546,2015.836,0,0,166.419,67.321,0,0,1112.411,1802.012,779.918,481.228,345.054,0,0,135.636,0,0,0,0,0,1525.991,548.45,0,0,0,281.37,176.92,104.45,0,0,8.62,3.49,0,0,57.64,93.37,40.18,24.79,17.88,0,0,7.03,0,0,0,0,0,79.07
11909,3,7,MICRO,C,2,12122.256,0,7429.305,0,768.532,768.532,0,0,0,20.066,39.973,511.89,67.855,594.95,609.513,237.811,282.733,254.962,363.539,0,909.063,0,0,0,0,0,552.608,41361.136,0,25348.787,0,2622.232,2622.232,0,0,0,68.465,136.389,1746.569,231.52,2029.971,2079.657,811.411,964.685,869.932,1240.394,0,3101.722,0,0,0,0,0,1885.498,1340.99,0,821.85,0,85.02,85.02,0,0,0,2.22,4.42,56.63,7.51,65.81,67.43,26.27,31.23,28.2,40.22,0,100.56,0,0,0,0,0,61.13
11910,1,2,METRO,U,2,8318.611,0,496.704,0,239.104,239.104,0,0,0,414.556,67.366,0,190.316,2726.469,586.171,160.592,217.91,316.758,21.156,0,679.381,785.245,603.027,0,0,0,1192.357,28383.1,0,1694.752,0,815.824,815.824,0,0,0,1414.467,229.853,0,649.358,9302.712,2000.015,547.94,743.509,1080.779,72.185,0,2318.048,2679.257,2057.53,0,0,0,4068.321,1289.02,0,76.97,0,37.05,37.05,0,0,0,64.24,10.44,0,29.49,422.48,90.83,24.83,33.69,49.08,3.28,0,105.27,121.68,93.44,0,0,0,184.76
11911,4,10,METRO,U,5,7360,0,3161.194,1146.568,442.273,442.273,0,0,50.508,387,25.562,329.677,0,886.119,391.87,176.116,0,0,149.012,0,0,0,0,0,0,0,390.218,25114,0,10785.994,3912.09,1509.035,1509.035,0,0,172.333,1320.444,87.218,1124.858,0,3023.438,1337.06,600.908,0,0,508.429,0,0,0,0,0,0,0,1331.424,2202,0,945.78,343.04,132.32,132.32,0,0,15.11,115.78,7.65,98.63,0,265.11,117.24,52.69,0,0,44.58,0,0,0,0,0,0,0,116.75
11912,2,3,METRO,U,5,2103.508,128.893,90.95,379.309,636.465,636.465,0,0,0,27.413,13.337,0,34.101,311.472,148.859,80.465,14.368,3.037,4.089,0,0,0,41.34,0,0,0,284.242,7177.168,439.784,310.322,1294.201,2171.618,2171.618,0,0,0,93.534,45.506,0,116.352,1062.744,507.906,274.547,49.024,10.362,13.953,0,0,0,141.052,0,0,0,969.834,405.68,24.86,17.54,73.15,122.75,122.75,0,0,0,5.29,2.57,0,6.58,60.07,28.71,15.52,2.77,0.59,0.79,0,0,0,7.97,0,0,0,54.82
11913,1,2,METRO,U,4,7087,0,470.683,3888.096,542.228,542.228,0,456.623,0,68.762,32.541,335.538,0,34.027,704.734,689.696,15.038,214.961,0,0,0,0,0,0,0,0,338.805,24180,0,1605.97,13266.184,1850.082,1850.082,0,1557.998,0,234.616,111.03,1144.856,0,116.1,2404.552,2353.243,51.31,733.447,0,0,0,0,0,0,0,0,1156.003,1203,0,79.9,659.99,92.04,92.04,0,77.51,0,11.67,5.52,56.96,0,5.78,119.63,117.07,2.55,36.49,0,0,0,0,0,0,0,0,57.51
11914,3,7,METRO,R,2,11015.81,0,4152.951,895.405,1424.215,1424.215,0,0,431.907,39.728,48.09,492.618,219.772,886.642,478.597,178.085,30.18,137.445,218.476,0,42.616,0,0,1183.363,0,0,363.985,37585.945,0,14169.869,3055.12,4859.42,4859.42,0,0,1473.666,135.554,164.084,1680.814,749.861,3025.224,1632.973,607.626,102.974,468.963,745.438,0,145.405,0,0,4037.634,0,0,1241.918,1230.67,0,463.96,100.03,159.11,159.11,0,0,48.25,4.44,5.37,55.03,24.55,99.05,53.47,19.9,3.37,15.36,24.41,0,4.76,0,0,132.2,0,0,40.66
11915,2,3,METRO,C,2,23408.609,13627.74,531.208,4065.736,1066.938,752.774,314.164,264.248,161.772,138.544,24.04,488.19,66.246,399.5,135.419,35.378,14.572,0,0,0,50.68,853.446,189.881,0,0,0,1345.022,79870.174,46497.85,1812.481,13872.293,3640.391,2568.463,1071.928,901.615,551.965,472.711,82.024,1665.705,226.03,1363.095,462.049,120.71,49.72,0,0,0,172.918,2911.957,647.874,0,0,0,4589.214,2747.84,1599.7,62.36,477.26,125.24,88.36,36.88,31.02,18.99,16.26,2.82,57.31,7.78,46.9,15.9,4.15,1.71,0,0,0,5.95,100.18,22.29,0,0,0,157.89
11916,1,1,METRO,U,2,7954.261,0,615.201,491.026,728.07,728.07,0,740.479,558.702,56.104,40.288,0,186.98,1024.519,1811.521,681.649,205.041,20.612,0,0,169.385,0,0,609.061,0,0,902.312,27139.938,0,2099.067,1675.382,2484.176,2484.176,0,2526.515,1906.29,191.428,137.464,0,637.975,3495.658,6180.91,2325.786,699.6,70.327,0,0,577.94,0,0,2078.118,0,0,3078.69,1607.28,0,124.31,99.22,147.12,147.12,0,149.62,112.89,11.34,8.14,0,37.78,207.02,366.04,137.43,41.34,4.16,0,0,34.23,0,0,123.07,0,0,182.33
11917,3,7,MICRO,R,2,6794.201,1831.903,1597.277,1639.253,223.629,223.629,0,0,0,49.619,15.98,168.391,0,379.072,288.101,190.019,0,0,0,0,0,0,0,0,0,0,600.976,23181.814,6250.453,5449.91,5593.13,763.023,763.023,0,0,0,169.299,54.524,574.55,0,1293.394,983,648.345,0,0,0,0,0,0,0,0,0,0,2050.531,806.79,217.53,189.67,194.66,26.56,26.56,0,0,0,5.89,1.9,20,0,45.01,34.21,22.56,0,0,0,0,0,0,0,0,0,0,71.36
11918,2,3,METRO,U,5,6989,2761.118,359.254,1635.509,269.279,269.279,0,406.785,132.588,57.821,0,0,0,433.748,411.183,52.497,76.649,0,0,0,0,0,0,0,0,0,521.716,23846,9420.935,1225.775,5580.357,918.78,918.78,0,1387.95,452.39,197.285,0,0,0,1479.948,1402.956,179.12,261.526,0,0,0,0,0,0,0,0,0,1780.095,817,322.77,42,191.19,31.48,31.48,0,47.55,15.5,6.76,0,0,0,50.7,48.07,6.14,8.96,0,0,0,0,0,0,0,0,0,60.99
11919,3,5,METRO,U,2,20075.474,1185.099,6847.249,1950.569,1679.402,851.334,828.068,0,284.614,158.352,24.092,489.228,156.237,2976.001,1354.426,674.729,110.425,21.004,476.961,0,640.374,0,0,290.981,0,0,1540.885,68497.518,4043.559,23362.814,6655.342,5730.119,2904.752,2825.367,0,971.104,540.297,82.203,1669.245,533.08,10154.116,4621.3,2302.175,376.77,71.664,1627.391,0,2184.955,0,0,992.829,0,0,5257.499,2401.09,141.74,818.95,233.29,200.86,101.82,99.04,0,34.04,18.94,2.88,58.51,18.69,355.94,161.99,80.63,13.2,2.51,57.05,0,76.59,0,0,34.8,0,0,184.3
11920,3,6,METRO,U,3,13397.294,3963.347,546.128,5427.891,474.935,474.935,0,0,319.071,69.5,90.444,1147.291,0,423.428,600.101,386.873,67.249,62.218,23.509,0,0,0,0,0,0,0,249.432,45711.568,13522.938,1863.388,18519.965,1620.478,1620.478,0,0,1088.671,237.133,308.594,3914.556,0,1444.738,2047.545,1320.011,229.454,212.287,80.212,0,0,0,0,0,0,0,851.06,1421.78,420.61,57.96,576.03,50.4,50.4,0,0,33.86,7.38,9.6,121.76,0,44.94,63.69,41.06,7.14,6.6,2.49,0,0,0,0,0,0,0,26.47
11921,4,10,METRO,U,4,2570.271,0,672.259,0,450.926,450.926,0,0,0,215.385,0,0,0,186.901,494.286,186.859,0,23.969,27.823,0,0,0,0,0,0,0,498.722,8769.763,0,2293.746,0,1538.558,1538.558,0,0,0,734.894,0,0,0,637.707,1686.502,637.563,0,81.782,94.933,0,0,0,0,0,0,0,1701.64,564.15,0,147.55,0,98.97,98.97,0,0,0,47.28,0,0,0,41.02,108.49,41.01,0,5.26,6.11,0,0,0,0,0,0,0,109.46
11922,3,5,METRO,U,2,21420.589,537.454,8687.415,2911.36,2416.797,754.462,830.985,497.964,280.19,248.459,103.103,1308.342,211.219,1036.767,781.452,278.363,52.653,11.026,586.415,0,683.736,0,0,0,0,0,1118.891,73087.051,1833.794,29641.459,9933.559,8246.113,2574.224,2835.32,1699.052,956.009,847.741,351.786,4464.064,720.68,3537.45,2666.313,949.775,179.652,37.622,2000.847,0,2332.906,0,0,0,0,0,3817.656,2374.77,59.58,963.12,322.76,267.94,83.64,92.13,55.21,31.06,27.55,11.43,145.05,23.42,114.94,86.63,30.83,5.83,1.22,65.01,0,75.8,0,0,0,0,0,124.04
11923,1,2,METRO,C,2,11652.996,0,515.681,4515.657,641.836,238.82,403.015,288.953,344.641,486.657,72.656,925.552,93.511,1294.357,1366.364,300.722,159.771,174.239,23.952,0,30.317,0,66.848,0,0,0,811.775,39760.023,0,1759.505,15407.423,2189.944,814.856,1375.088,985.908,1175.916,1660.474,247.903,3157.983,319.06,4416.346,4662.032,1026.063,545.139,594.502,81.723,0,103.443,0,228.084,0,0,0,2769.777,1218.69,0,53.93,472.26,67.12,24.98,42.15,30.22,36.04,50.9,7.6,96.8,9.78,135.37,142.9,31.45,16.71,18.22,2.5,0,3.17,0,6.99,0,0,0,84.9
11924,1,2,METRO,U,5,4103,581.079,717.227,0,237.771,237.771,0,0,0,164.085,0,0,0,865.856,418.416,170.839,0,31.275,0,0,0,0,269.786,0,0,0,817.505,14000,1982.642,2447.179,0,811.275,811.275,0,0,0,559.858,0,0,0,2954.301,1427.635,582.903,0,106.71,0,0,0,0,920.51,0,0,0,2789.327,1285,181.99,224.63,0,74.47,74.47,0,0,0,51.39,0,0,0,271.17,131.04,53.5,0,9.79,0,0,0,0,84.49,0,0,0,256.03
11925,4,8,METRO,U,5,3902.803,0,764.232,0,588.531,588.531,0,0,21.288,71.226,8.824,184.294,32.949,122.631,220.316,16.322,0,96.792,34.082,0,0,0,0,0,0,0,1757.639,13316.362,0,2607.559,0,2008.067,2008.067,0,0,72.634,243.023,30.106,628.812,112.421,418.417,751.717,55.691,0,330.254,116.288,0,0,0,0,0,0,0,5997.064,492.47,0,96.43,0,74.26,74.26,0,0,2.69,8.99,1.11,23.26,4.16,15.47,27.8,2.05,0,12.21,4.3,0,0,0,0,0,0,0,221.79
11926,4,10,METRO,U,2,4779.647,0,0,0,842.052,842.052,0,0,294.869,32.15,60.499,0,76.325,1249.081,325.673,119.12,15.441,21.434,0,0,0,0,0,0,0,0,1877.564,16308.156,0,0,0,2873.08,2873.08,0,0,1006.094,109.694,206.422,0,260.42,4261.864,1111.197,406.437,52.685,73.134,0,0,0,0,0,0,0,0,6406.25,755.75,0,0,0,133.14,133.14,0,0,46.62,5.08,9.57,0,12.07,197.5,51.5,18.84,2.44,3.39,0,0,0,0,0,0,0,0,296.88
11927,4,10,METRO,U,2,3247.516,0,0,0,1513.609,657.259,856.35,0,0,68.789,0,0,65.677,616.404,439.168,93.543,0,94.654,0,0,0,0,86.364,0,0,0,362.85,11080.526,0,0,0,5164.435,2242.567,2921.868,0,0,234.709,0,0,224.089,2103.171,1498.44,319.169,0,322.961,0,0,0,0,294.675,0,0,0,1238.046,539.17,0,0,0,251.3,109.12,142.17,0,0,11.42,0,0,10.9,102.34,72.91,15.44,0,15.71,0,0,0,0,14.34,0,0,0,60.24
11928,3,5,METRO,U,2,16673.466,2573.22,4168.763,2689.845,1266.026,659.168,606.859,0,544.614,248.655,56,900.137,222.613,1953.574,569.864,53.053,53.058,45.193,208.976,0,580.772,0,0,0,0,0,645.213,56889.867,8779.826,14223.819,9177.75,4319.682,2249.08,2070.601,0,1858.223,848.412,191.073,3071.267,759.556,6665.596,1944.375,181.017,181.034,154.2,713.025,0,1981.596,0,0,0,0,0,2201.468,2270.75,350.44,567.74,366.33,172.42,89.77,82.65,0,74.17,33.86,7.63,122.59,30.32,266.06,77.61,7.23,7.23,6.15,28.46,0,79.09,0,0,0,0,0,87.87
11929,2,4,METRO,U,4,9744,4249.326,523.119,0,1111.813,590.221,521.592,714.211,157.219,68.435,15.904,167.62,66.177,1615.191,438.031,177.882,45.977,24.86,0,0,0,0,0,0,0,0,592.093,33247,14498.7,1784.882,0,3793.506,2013.834,1779.672,2436.888,536.431,233.5,54.264,571.919,225.796,5511.032,1494.562,606.933,156.874,84.822,0,0,0,0,0,0,0,0,2020.221,989,431.3,53.1,0,112.85,59.91,52.94,72.49,15.96,6.95,1.61,17.01,6.72,163.94,44.46,18.05,4.67,2.52,0,0,0,0,0,0,0,0,60.1
11930,2,3,METRO,U,3,7270.465,0,648.235,0,557.812,557.812,0,0,238.805,41.024,56.607,577.129,237.969,2923.566,593.149,86.74,41.016,360.037,32.624,0,62.103,0,0,0,0,0,941.406,24806.826,0,2211.777,0,1903.254,1903.254,0,0,814.802,139.973,193.143,1969.163,811.949,9975.207,2023.823,295.957,139.947,1228.446,111.314,0,211.895,0,0,0,0,0,3212.077,989.63,0,88.24,0,75.93,75.93,0,0,32.51,5.58,7.71,78.56,32.39,397.94,80.74,11.81,5.58,49.01,4.44,0,8.45,0,0,0,0,0,128.14
11931,3,6,METRO,U,4,9246.789,3292.009,0,2999.892,269.996,269.996,0,454.169,410.342,49.024,0,0,0,156.81,1111.548,379.315,379.315,56.379,0,0,0,0,0,0,0,0,446.62,31550.045,11232.336,0,10235.631,921.226,921.226,0,1549.624,1400.086,167.27,0,0,0,535.035,3792.603,1294.223,1294.223,192.365,0,0,0,0,0,0,0,0,1523.869,1070.23,381.02,0,347.21,31.25,31.25,0,52.57,47.49,5.67,0,0,0,18.15,128.65,43.82,43.82,6.53,0,0,0,0,0,0,0,0,51.69
11932,2,3,METRO,R,2,12011.212,0,962.582,4895.715,479.182,479.182,0,0,258.35,29.831,64.556,0,0,1800.19,780.574,287.794,15.342,655.696,0,0,678.391,522.304,210.079,0,0,0,673.761,40982.254,0,3284.33,16704.179,1634.969,1634.969,0,0,881.489,101.785,220.266,0,0,6142.247,2663.318,981.953,52.347,2237.236,0,0,2314.671,1782.102,716.791,0,0,0,2298.872,1708.6,0,136.93,696.42,68.16,68.16,0,0,36.75,4.24,9.18,0,0,256.08,111.04,40.94,2.18,93.27,0,0,96.5,74.3,29.88,0,0,0,95.84
11933,2,4,METRO,R,2,6407.277,0,658.025,2665.16,696.294,696.294,0,0,0,69.146,46.991,481.748,99.084,764.803,261.654,227.433,0,129.044,30.006,0,170.566,0,0,0,0,0,334.755,21861.631,0,2245.183,9093.527,2375.756,2375.756,0,0,0,235.927,160.333,1643.723,338.075,2609.509,892.762,776.001,0,440.299,102.381,0,581.97,0,0,0,0,0,1142.185,1093.14,0,112.27,454.7,118.79,118.79,0,0,0,11.8,8.02,82.19,16.9,130.48,44.64,38.8,0,22.02,5.12,0,29.1,0,0,0,0,0,57.11
11934,2,3,METRO,U,2,17443.457,4034.64,3477.489,0,441.383,441.383,0,731.487,0,71.666,120.846,0,0,2557.249,683.923,239.758,16.061,963.811,164.386,0,446.269,0,0,0,0,0,3750.309,59517.076,13766.191,11865.194,0,1506,1506,0,2495.832,0,244.524,412.325,0,0,8725.335,2333.545,818.054,54.8,3288.522,560.886,0,1522.669,0,0,0,0,0,12796.053,1876.88,434.12,374.17,0,47.49,47.49,0,78.71,0,7.71,13,0,0,275.15,73.59,25.77,1.73,103.7,17.69,0,48.02,0,0,0,0,0,403.52
11935,4,10,MICRO,C,1,18915.798,7296.941,472.014,8364.306,239.039,239.039,0,0,38.859,49.338,0,0,0,1593.031,241.71,129.945,60.056,90.789,0,0,0,0,0,0,0,0,529.771,64540.702,24897.164,1610.512,28539.01,815.601,815.601,0,0,132.589,168.343,0,0,0,5435.421,824.714,443.372,204.911,309.771,0,0,0,0,0,0,0,0,1807.577,1053.4,406.36,26.29,465.8,13.31,13.31,0,0,2.16,2.75,0,0,0,88.71,13.46,7.23,3.34,5.06,0,0,0,0,0,0,0,0,29.5
11936,4,10,METRO,U,2,24619.221,0,3131.569,0,761.99,761.99,0,0,0,49.752,24.317,0,212.12,269.632,298.817,130.414,0,177.921,154.798,0,46.104,0,0,0,0,0,19492.2,84000.783,0,10684.912,0,2599.911,2599.911,0,0,0,169.753,82.97,0,723.755,919.986,1019.563,444.973,0,607.066,528.172,0,157.307,0,0,0,0,0,66507.388,4074.36,0,518.26,0,126.11,126.11,0,0,0,8.23,4.02,0,35.1,44.62,49.45,21.57,0,29.45,25.62,0,7.63,0,0,0,0,0,3225.86
11937,2,3,METRO,U,5,6759,3143.758,317.667,0,556.863,556.863,0,0,0,155.663,64.803,661.527,66.849,353.976,810.399,299.067,84.744,0,14.129,0,0,0,0,0,0,0,613.365,23062,10726.502,1083.88,0,1900.017,1900.017,0,0,0,531.122,221.108,2257.13,228.089,1207.766,2765.081,1020.417,289.147,0,48.208,0,0,0,0,0,0,0,2092.801,876,407.45,41.17,0,72.17,72.17,0,0,0,20.17,8.4,85.74,8.66,45.88,105.03,38.76,10.98,0,1.83,0,0,0,0,0,0,0,79.5
11938,3,7,MICRO,R,2,10831.529,0,6157.747,0,1114.754,1114.754,0,0,520.833,41.088,52.288,535.329,100.074,332.82,452.194,161.86,146.883,132.58,293.04,0,477.208,0,0,0,0,0,621.576,36957.178,0,21010.232,0,3803.542,3803.542,0,0,1777.081,140.192,178.408,1826.541,341.452,1135.582,1542.885,552.266,501.165,452.362,999.853,0,1628.233,0,0,0,0,0,2120.816,1412.28,0,802.88,0,145.35,145.35,0,0,67.91,5.36,6.82,69.8,13.05,43.4,58.96,21.07,19.12,17.29,38.21,0,62.22,0,0,0,0,0,81.04
